TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-04,2025-04-04,FO,NSE,STF,56811,,ASHOKLEY,,2025-06-26,2025-06-26,,,ASHOKLEY25JUNFUT,203.7,204.8,201.59,203.33,203.65,207.6,205.15,203.33,317500,147500,98,49776125.0,73,F1,2500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69078,,ASHOKLEY,,2025-04-24,2025-04-24,,,ASHOKLEY25APRFUT,208.0,209.39,203.44,205.16,206.0,210.28,205.15,205.16,57270000,-290000,6408,3298531125.0,5389,F1,2500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56817,,ASTRAL,,2025-06-26,2025-06-26,,,ASTRAL25JUNFUT,1365.0,1374.0,1346.35,1355.7,1355.7,1380.0,1336.85,1355.7,19084,6973,30,15025512.15,22,F1,367,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57152,,ASTRAL,,2025-05-29,2025-05-29,,,ASTRAL25MAYFUT,1367.75,1367.85,1334.1,1346.4,1347.0,1370.6,1336.85,1346.4,170288,0,169,83831332.75,163,F1,367,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69080,,ASTRAL,,2025-04-24,2025-04-24,,,ASTRAL25APRFUT,1357.7,1361.7,1325.0,1337.9,1338.2,1361.45,1336.85,1337.9,5324803,-160379,3395,1670021994.55,2990,F1,367,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57164,,BANKBARODA,,2025-05-29,2025-05-29,,,BANKBARODA25MAYFUT,239.0,244.44,235.03,236.35,236.65,239.34,234.3,236.35,5735925,245700,642,447975508.5,535,F1,2925,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56831,,BANKBARODA,,2025-06-26,2025-06-26,,,BANKBARODA25JUNFUT,241.63,245.1,236.38,237.23,237.6,239.43,234.3,237.23,260325,96525,79,55396048.5,78,F1,2925,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69090,,BANKBARODA,,2025-04-24,2025-04-24,,,BANKBARODA25APRFUT,238.99,243.4,233.77,235.14,235.39,238.14,234.3,235.14,136594575,-845325,14900,10360249701.75,12349,F1,2925,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69095,,BHARTIARTL,,2025-04-24,2025-04-24,,,BHARTIARTL25APRFUT,1754.45,1773.0,1743.6,1745.45,1746.35,1750.5,1743.45,1745.45,39477725,169575,17183,14323147316.25,15862,F1,475,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56835,,BHARTIARTL,,2025-06-26,2025-06-26,,,BHARTIARTL25JUNFUT,1768.15,1792.7,1765.25,1766.0,1766.25,1770.85,1743.45,1766.0,37525,13300,64,54043956.25,63,F1,475,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57168,,BHARTIARTL,,2025-05-29,2025-05-29,,,BHARTIARTL25MAYFUT,1759.7,1784.5,1755.95,1757.6,1758.95,1761.6,1743.45,1757.6,531050,184300,953,800365072.5,918,F1,475,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73247,,BPCL,,2025-04-24,2025-04-24,,,BPCL25APRFUT,291.5,296.35,277.2,280.1,280.25,287.45,279.45,280.1,58300200,1108800,9643,4969968300.0,8297,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57172,,BPCL,,2025-05-29,2025-05-29,,,BPCL25MAYFUT,293.95,297.8,279.1,281.85,281.9,289.2,279.45,281.85,909000,223200,677,351986310.0,589,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56845,,BPCL,,2025-06-26,2025-06-26,,,BPCL25JUNFUT,297.6,298.0,282.0,283.65,283.65,291.15,279.45,283.65,91800,25200,59,30577770.0,56,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73272,,CHAMBLFERT,,2025-04-24,2025-04-24,,,CHAMBLFERT25APRFUT,628.3,632.7,620.25,625.15,625.4,629.95,624.6,625.15,7921100,-20900,2076,2469981000.0,1749,F1,1900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57181,,CHAMBLFERT,,2025-05-29,2025-05-29,,,CHAMBLFERT25MAYFUT,621.0,626.0,616.0,620.65,620.8,623.9,624.6,620.65,300200,30400,110,129616385.0,102,F1,1900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56856,,CHAMBLFERT,,2025-06-26,2025-06-26,,,CHAMBLFERT25JUNFUT,619.15,620.0,612.4,612.4,612.4,621.95,624.6,633.9,11400,7600,6,7030570.0,6,F1,1900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56857,,CHOLAFIN,,2025-06-26,2025-06-26,,,CHOLAFIN25JUNFUT,1458.0,1463.0,1445.85,1462.85,1462.85,1458.0,1453.3,1462.85,6875,2500,9,8191187.5,8,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57182,,CHOLAFIN,,2025-05-29,2025-05-29,,,CHOLAFIN25MAYFUT,1458.0,1467.6,1444.5,1459.25,1461.4,1454.95,1453.3,1459.25,84375,1250,38,34594281.25,37,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73273,,CHOLAFIN,,2025-04-24,2025-04-24,,,CHOLAFIN25APRFUT,1453.2,1466.0,1437.5,1454.7,1456.2,1450.95,1453.3,1454.7,10603750,-28125,4084,3707203000.0,3392,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57189,,CUMMINSIND,,2025-05-29,2025-05-29,,,CUMMINSIND25MAYFUT,3000.1,3000.1,2857.35,2878.0,2892.25,3057.65,2844.9,2878.0,32100,8700,241,105279090.0,227,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73282,,CUMMINSIND,,2025-04-24,2025-04-24,,,CUMMINSIND25APRFUT,3001.05,3027.8,2838.0,2861.85,2879.2,3037.45,2844.9,2861.85,2880150,-42900,4711,2043235972.5,3955,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56864,,CUMMINSIND,,2025-06-26,2025-06-26,,,CUMMINSIND25JUNFUT,3012.0,3012.0,2880.0,2906.35,2907.0,3061.0,2844.9,2906.35,4050,2550,41,18085702.5,33,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57193,,DEEPAKNTR,,2025-05-29,2025-05-29,,,DEEPAKNTR25MAYFUT,2007.0,2010.0,1924.75,1937.75,1938.1,2022.2,1928.85,1937.75,73800,12300,134,78765885.0,115,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73286,,DEEPAKNTR,,2025-04-24,2025-04-24,,,DEEPAKNTR25APRFUT,1994.6,2010.75,1919.75,1931.95,1934.7,2014.65,1928.85,1931.95,1153800,-28500,2021,1186378155.0,1578,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57195,,DIVISLAB,,2025-05-29,2025-05-29,,,DIVISLAB25MAYFUT,5765.0,5770.85,5437.8,5526.8,5542.9,5820.25,5483.2,5526.8,46800,23800,568,315951340.0,437,F1,100,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56905,,DIVISLAB,,2025-06-26,2025-06-26,,,DIVISLAB25JUNFUT,5776.0,5776.0,5470.0,5557.35,5570.7,5847.7,5483.2,5557.35,3000,1200,35,19598385.0,34,F1,100,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73288,,DIVISLAB,,2025-04-24,2025-04-24,,,DIVISLAB25APRFUT,5809.85,5809.85,5395.0,5489.4,5509.75,5788.4,5483.2,5489.4,2273400,22700,8391,4636857145.0,6901,F1,100,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73309,,ESCORTS,,2025-04-24,2025-04-24,,,ESCORTS25APRFUT,3262.0,3274.3,3136.1,3167.25,3185.95,3283.3,3161.15,3167.25,1578300,-40650,1926,917991900.0,1634,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57203,,ESCORTS,,2025-05-29,2025-05-29,,,ESCORTS25MAYFUT,3270.95,3270.95,3158.2,3188.85,3199.7,3303.95,3161.15,3188.85,17400,-600,74,35577292.5,74,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56973,,IEX,,2025-06-26,2025-06-26,,,IEX25JUNFUT,183.82,183.82,177.7,179.52,180.66,183.76,178.5,179.52,307500,37500,136,91607812.5,103,F1,3750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73399,,IEX,,2025-04-24,2025-04-24,,,IEX25APRFUT,183.9,183.9,175.36,178.67,179.25,182.84,178.5,178.67,36547500,-1710000,3389,2268924712.5,2938,F1,3750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57245,,IEX,,2025-05-29,2025-05-29,,,IEX25MAYFUT,183.3,183.69,176.44,179.19,180.0,183.15,178.5,179.19,1395000,90000,289,194183287.5,281,F1,3750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73432,,INDUSINDBK,,2025-04-24,2025-04-24,,,INDUSINDBK25APRFUT,709.5,709.5,677.55,683.75,688.0,711.45,682.0,683.75,38388000,839000,21751,7490572350.0,16945,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56991,,INDUSINDBK,,2025-06-26,2025-06-26,,,INDUSINDBK25JUNFUT,708.45,712.0,684.2,689.65,693.45,716.7,682.0,689.65,247000,53500,299,103603300.0,268,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57280,,INDUSINDBK,,2025-05-29,2025-05-29,,,INDUSINDBK25MAYFUT,706.0,710.15,682.0,686.7,691.85,715.6,682.0,686.7,2845500,41000,1481,512069600.0,1038,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57024,,JSWENERGY,,2025-06-26,2025-06-26,,,JSWENERGY25JUNFUT,520.15,522.6,510.95,513.9,513.9,538.5,506.4,513.9,24000,10500,20,7698825.0,18,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73468,,JSWENERGY,,2025-04-24,2025-04-24,,,JSWENERGY25APRFUT,526.95,528.3,502.9,508.45,510.4,529.9,506.4,508.45,19206750,590250,4861,1865080387.5,4245,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57359,,JSWENERGY,,2025-05-29,2025-05-29,,,JSWENERGY25MAYFUT,530.1,532.45,506.0,512.1,512.4,533.25,506.4,512.1,294000,30000,196,76040362.5,181,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57374,,KALYANKJIL,,2025-05-29,2025-05-29,,,KALYANKJIL25MAYFUT,504.1,504.1,477.2,483.8,487.35,504.8,487.15,483.8,550250,83700,498,186760081.25,397,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73473,,KALYANKJIL,,2025-04-24,2025-04-24,,,KALYANKJIL25APRFUT,504.25,507.9,480.5,488.1,488.4,509.35,487.15,488.1,15176825,-210025,6912,2622503318.75,5766,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57027,,KALYANKJIL,,2025-06-26,2025-06-26,,,KALYANKJIL25JUNFUT,490.6,490.6,475.0,481.6,480.95,502.6,487.15,481.6,78275,24025,57,21309167.5,46,F1,775,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57384,,LAURUSLABS,,2025-05-29,2025-05-29,,,LAURUSLABS25MAYFUT,624.0,624.0,567.6,578.8,581.0,627.0,574.45,578.8,472600,180200,604,600066085.0,564,F1,1700,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73479,,LAURUSLABS,,2025-04-24,2025-04-24,,,LAURUSLABS25APRFUT,622.0,622.0,563.8,575.15,577.35,623.55,574.45,575.15,16845300,-83300,10589,10466491320.0,8379,F1,1700,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57035,,LAURUSLABS,,2025-06-26,2025-06-26,,,LAURUSLABS25JUNFUT,622.4,625.95,574.25,583.6,584.0,630.0,574.45,583.6,100300,44200,50,50216980.0,43,F1,1700,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57048,,LTF,,2025-06-26,2025-06-26,,,LTF25JUNFUT,145.0,145.0,142.5,144.43,144.55,147.97,153.7,144.43,901324,53544,31,19933940.38,30,F1,4462,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57425,,LTF,,2025-05-29,2025-05-29,,,LTF25MAYFUT,150.43,150.43,144.7,147.23,147.37,150.78,153.7,147.23,10409846,3199254,1076,706875840.6,645,F1,4462,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73484,,LTF,,2025-04-24,2025-04-24,,,LTF25APRFUT,152.99,154.0,147.36,150.09,150.05,153.44,153.7,150.09,63949384,1240436,5221,3498911389.68,4147,F1,4462,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57440,,MANAPPURAM,,2025-05-29,2025-05-29,,,MANAPPURAM25MAYFUT,236.0,236.08,232.36,234.67,235.17,236.46,232.85,234.67,1359000,789000,474,332635500.0,277,F1,3000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73489,,MANAPPURAM,,2025-04-24,2025-04-24,,,MANAPPURAM25APRFUT,234.9,236.0,231.01,233.67,234.11,235.22,232.85,233.67,45060000,927000,4166,2911436640.0,2970,F1,3000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57053,,MANAPPURAM,,2025-06-26,2025-06-26,,,MANAPPURAM25JUNFUT,236.43,236.69,233.6,235.78,235.5,237.61,232.85,235.78,138000,-51000,79,55599090.0,50,F1,3000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73490,,MARICO,,2025-04-24,2025-04-24,,,MARICO25APRFUT,660.65,681.75,655.7,677.8,680.6,662.15,677.3,677.8,22431600,-226800,4581,3692110800.0,4380,F1,1200,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57441,,MARICO,,2025-05-29,2025-05-29,,,MARICO25MAYFUT,662.2,683.0,658.8,681.25,682.1,665.15,677.3,681.25,99600,12000,62,50240160.0,61,F1,1200,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57054,,MARICO,,2025-06-26,2025-06-26,,,MARICO25JUNFUT,677.3,680.0,677.3,680.0,680.0,660.95,677.3,680.0,4800,4800,4,3258360.0,4,F1,1200,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57447,,MOTHERSON,,2025-05-29,2025-05-29,,,MOTHERSON25MAYFUT,128.44,128.91,119.12,120.39,121.03,130.31,118.95,120.39,5871700,2201000,1127,486695876.5,742,F1,3550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57060,,MOTHERSON,,2025-06-26,2025-06-26,,,MOTHERSON25JUNFUT,128.5,128.5,119.95,121.2,121.54,131.23,118.95,121.2,1050800,745500,348,151659195.0,312,F1,3550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73496,,MOTHERSON,,2025-04-24,2025-04-24,,,MOTHERSON25APRFUT,128.78,128.78,118.35,119.43,120.05,129.39,118.95,119.43,135798150,5857500,10183,4394278643.5,8458,F1,3550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57507,,RELIANCE,,2025-05-29,2025-05-29,,,RELIANCE25MAYFUT,1250.0,1256.0,1204.45,1214.3,1215.0,1260.7,1204.7,1214.3,8672500,2840500,8192,4974383300.0,6085,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57105,,RELIANCE,,2025-06-26,2025-06-26,,,RELIANCE25JUNFUT,1250.0,1260.0,1211.95,1221.7,1222.8,1267.95,1204.7,1221.7,890000,501000,1847,1130668450.0,1751,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73537,,RELIANCE,,2025-04-24,2025-04-24,,,RELIANCE25APRFUT,1247.0,1250.1,1196.3,1206.35,1207.15,1252.4,1204.7,1206.35,126856000,-2994000,44581,26963577500.0,36261,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73573,,SRF,,2025-04-24,2025-04-24,,,SRF25APRFUT,2900.0,2938.7,2828.0,2857.15,2866.5,2916.1,2854.85,2857.15,4234875,-194625,5437,5877009712.5,4489,F1,375,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57522,,SRF,,2025-05-29,2025-05-29,,,SRF25MAYFUT,2914.3,2946.05,2841.75,2871.25,2878.3,2928.0,2854.85,2871.25,81750,750,275,298407243.75,265,F1,375,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57128,,SRF,,2025-06-26,2025-06-26,,,SRF25JUNFUT,2925.0,2954.15,2870.0,2870.0,2870.0,2936.6,2854.85,2897.35,7500,1875,14,15297543.75,14,F1,375,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57565,,ZYDUSLIFE,,2025-05-29,2025-05-29,,,ZYDUSLIFE25MAYFUT,904.0,904.0,843.8,874.05,874.8,910.6,866.9,874.05,300600,63900,371,289595115.0,357,F1,900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73698,,ZYDUSLIFE,,2025-04-24,2025-04-24,,,ZYDUSLIFE25APRFUT,895.0,900.1,836.15,867.85,868.9,904.85,866.9,867.85,10423800,-1800,6373,4950930510.0,5629,F1,900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57283,,ZYDUSLIFE,,2025-06-26,2025-06-26,,,ZYDUSLIFE25JUNFUT,890.95,890.95,850.8,876.95,878.0,915.5,866.9,876.95,16200,12600,33,25853535.0,31,F1,900,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,54834,,ADANIGREEN,,2025-04-24,2025-04-24,,,ADANIGREEN25APRFUT,952.8,958.0,918.0,924.75,927.0,960.05,923.85,924.75,14536500,-665625,8038,2812531125.0,6259,F1,375,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56800,,ADANIGREEN,,2025-06-26,2025-06-26,,,ADANIGREEN25JUNFUT,963.5,963.55,927.0,933.1,934.25,968.85,923.85,933.1,28500,9000,55,19423312.5,48,F1,375,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57142,,ADANIGREEN,,2025-05-29,2025-05-29,,,ADANIGREEN25MAYFUT,955.8,962.15,922.35,929.8,931.45,964.25,923.85,929.8,319125,6750,243,85711856.25,232,F1,375,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,54835,,ADANIPORTS,,2025-04-24,2025-04-24,,,ADANIPORTS25APRFUT,1204.9,1205.45,1147.0,1151.8,1154.15,1204.75,1148.35,1151.8,22576400,52400,8740,4089946120.0,6975,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56801,,ADANIPORTS,,2025-06-26,2025-06-26,,,ADANIPORTS25JUNFUT,1204.2,1204.2,1159.85,1163.6,1164.1,1216.35,1148.35,1163.6,42000,10400,48,22595920.0,47,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57143,,ADANIPORTS,,2025-05-29,2025-05-29,,,ADANIPORTS25MAYFUT,1205.7,1206.8,1155.0,1160.5,1162.1,1212.4,1148.35,1160.5,714800,170000,747,352029700.0,648,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56827,,BAJAJFINSV,,2025-06-26,2025-06-26,,,BAJAJFINSV25JUNFUT,1938.75,1950.0,1923.2,1937.8,1936.6,1948.0,1912.3,1937.8,21500,3000,25,24279475.0,23,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69086,,BAJAJFINSV,,2025-04-24,2025-04-24,,,BAJAJFINSV25APRFUT,1944.35,1944.35,1898.6,1914.3,1914.25,1925.5,1912.3,1914.3,14092500,-166000,6946,6660808025.0,6455,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57160,,BAJAJFINSV,,2025-05-29,2025-05-29,,,BAJAJFINSV25MAYFUT,1938.7,1941.45,1912.4,1927.65,1926.85,1938.35,1912.3,1927.65,204500,59000,367,354426975.0,347,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56900,,DABUR,,2025-06-26,2025-06-26,,,DABUR25JUNFUT,471.4,474.55,467.0,469.1,469.1,473.9,461.75,469.1,223750,26250,40,23475062.5,35,F1,1250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73284,,DABUR,,2025-04-24,2025-04-24,,,DABUR25APRFUT,468.0,468.55,460.35,463.55,463.95,467.8,461.75,463.55,20461250,-90000,4029,2335133687.5,3680,F1,1250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57191,,DABUR,,2025-05-29,2025-05-29,,,DABUR25MAYFUT,470.95,471.05,463.4,466.45,466.75,470.6,461.75,466.45,1132500,66250,367,214163500.0,341,F1,1250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57220,,HDFCAMC,,2025-05-29,2025-05-29,,,HDFCAMC25MAYFUT,4070.05,4070.05,3920.15,3948.15,3945.1,4086.1,3906.3,3948.15,36600,4200,167,99970687.5,161,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56941,,HDFCAMC,,2025-06-26,2025-06-26,,,HDFCAMC25JUNFUT,3990.0,3990.0,3919.65,3923.7,3927.15,4065.0,3906.3,3923.7,4950,1050,22,13016895.0,19,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73341,,HDFCAMC,,2025-04-24,2025-04-24,,,HDFCAMC25APRFUT,4054.85,4054.95,3895.6,3923.35,3924.45,4053.8,3906.3,3923.35,2741700,-26400,4511,2672197020.0,3911,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57003,,IOC,,2025-06-26,2025-06-26,,,IOC25JUNFUT,135.5,135.61,130.8,132.1,132.53,133.48,130.15,132.1,307125,39000,55,35613045.0,54,F1,4875,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57285,,IOC,,2025-05-29,2025-05-29,,,IOC25MAYFUT,134.9,135.24,129.89,131.29,131.7,132.41,130.15,131.29,3924375,234000,364,234210210.0,348,F1,4875,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73436,,IOC,,2025-04-24,2025-04-24,,,IOC25APRFUT,132.9,134.5,129.01,130.4,130.89,131.62,130.15,130.4,87730500,394875,5857,3738086576.25,4956,F1,4875,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57351,,ITC,,2025-05-29,2025-05-29,,,ITC25MAYFUT,410.95,415.15,407.0,412.45,412.6,411.85,409.7,412.45,2776000,811200,1058,696841760.0,1024,F1,1600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57012,,ITC,,2025-06-26,2025-06-26,,,ITC25JUNFUT,407.5,412.8,405.1,409.3,409.15,409.95,409.7,409.3,424000,107200,148,96931920.0,140,F1,1600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73464,,ITC,,2025-04-24,2025-04-24,,,ITC25APRFUT,409.05,413.55,405.15,410.2,410.3,410.2,409.7,410.2,104820800,502400,10671,6995370000.0,9372,F1,1600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73492,,MAXHEALTH,,2025-04-24,2025-04-24,,,MAXHEALTH25APRFUT,1121.05,1152.45,1117.05,1138.5,1134.3,1123.85,1137.6,1138.5,9333450,85050,4973,2964167561.25,4560,F1,525,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57443,,MAXHEALTH,,2025-05-29,2025-05-29,,,MAXHEALTH25MAYFUT,1130.05,1159.05,1124.55,1143.9,1144.6,1131.85,1137.6,1143.9,121800,86625,285,170903670.0,215,F1,525,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57056,,MAXHEALTH,,2025-06-26,2025-06-26,,,MAXHEALTH25JUNFUT,0.0,0.0,0.0,1137.3,1138.45,1137.3,1137.6,1154.55,2100,0,0,0.0,0,F1,525,,,,,
2025-04-04,2025-04-04,FO,NSE,IDF,56786,,NIFTYNXT50,,2025-06-26,2025-06-26,,,NIFTYNXT5025JUNFUT,62846.0,62846.0,62800.0,62800.0,62800.0,63700.0,61468.7,62384.0,75,50,2,3141150.0,2,F1,25,,,,,
2025-04-04,2025-04-04,FO,NSE,IDF,54453,,NIFTYNXT50,,2025-04-24,2025-04-24,,,NIFTYNXT5025APRFUT,63110.0,63139.95,61320.0,61612.05,61699.95,63329.9,61468.7,61612.05,29625,3975,739,1145762833.75,708,F1,25,,,,,
2025-04-04,2025-04-04,FO,NSE,IDF,57134,,NIFTYNXT50,,2025-05-29,2025-05-29,,,NIFTYNXT5025MAYFUT,63236.0,63236.0,61800.0,62008.9,62104.7,63654.0,61468.7,62008.9,1850,350,48,74803498.75,47,F1,25,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57073,,OFSS,,2025-06-26,2025-06-26,,,OFSS25JUNFUT,7577.7,7580.0,7577.7,7580.0,7580.0,7626.0,7521.5,7633.5,800,200,5,1894770.0,4,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57477,,OFSS,,2025-05-29,2025-05-29,,,OFSS25MAYFUT,7599.45,7702.95,7515.25,7570.15,7568.4,7660.4,7521.5,7570.15,17850,700,206,78196200.0,203,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73512,,OFSS,,2025-04-24,2025-04-24,,,OFSS25APRFUT,7510.4,7655.1,7455.3,7524.15,7517.85,7617.25,7521.5,7524.15,749050,-27650,4910,1850460090.0,3940,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73524,,PIDILITIND,,2025-04-24,2025-04-24,,,PIDILITIND25APRFUT,2884.0,2907.15,2864.05,2899.9,2904.45,2872.3,2892.05,2899.9,4294500,62750,3659,2638508612.5,3034,F1,250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57086,,PIDILITIND,,2025-06-26,2025-06-26,,,PIDILITIND25JUNFUT,0.0,0.0,0.0,2880.0,2880.0,2880.0,2892.05,2935.1,1000,0,0,0.0,0,F1,250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57494,,PIDILITIND,,2025-05-29,2025-05-29,,,PIDILITIND25MAYFUT,2908.85,2922.7,2883.7,2917.55,2921.85,2891.7,2892.05,2917.55,37250,18500,197,142942387.5,150,F1,250,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57113,,SBIN,,2025-06-26,2025-06-26,,,SBIN25JUNFUT,781.0,784.75,769.15,771.1,772.45,783.5,767.45,771.1,459000,101250,336,196003012.5,318,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73564,,SBIN,,2025-04-24,2025-04-24,,,SBIN25APRFUT,782.95,784.55,767.65,770.55,772.2,782.95,767.45,770.55,89437500,-1884750,26013,15152732550.0,21206,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57515,,SBIN,,2025-05-29,2025-05-29,,,SBIN25MAYFUT,781.5,786.65,770.4,772.95,774.05,784.9,767.45,772.95,3318000,451500,1785,1042811962.5,1615,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,54833,,ADANIENT,,2025-04-24,2025-04-24,,,ADANIENT25APRFUT,2405.0,2408.45,2318.25,2337.0,2338.5,2421.4,2334.65,2337.0,16848000,-123300,9173,6473288580.0,7446,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57141,,ADANIENT,,2025-05-29,2025-05-29,,,ADANIENT25MAYFUT,2416.9,2420.7,2334.6,2351.75,2352.65,2435.0,2334.65,2351.75,365400,22500,441,313324680.0,424,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56799,,ADANIENT,,2025-06-26,2025-06-26,,,ADANIENT25JUNFUT,2431.0,2431.0,2350.0,2354.15,2354.15,2450.8,2334.65,2354.15,19800,4200,30,21385365.0,25,F1,300,,,,,
